area,input_fwhm,output_fwhm,detected
20000,0.03999999999996362,0.0797625855917224,True
20000,0.03999999999996362,0.04008101661110969,True
20000,0.03999999999996362,0.0397505719358876,True
20000,0.03999999999996362,0.0399879086741398,True
20000,0.03999999999996362,0.03977890159583422,True
20000,0.039999999999054126,0.040019404115009836,True
20000,0.03999999999996362,0.03976338327709334,True
20000,0.03999999999996362,0.08051814255619698,True
20000,0.040000000000873115,0.0399085778792298,True
20000,0.040000000000873115,0.03941325584012325,True
20000,0.03999999999996362,0.09703315691520446,True
20000,0.03999999999996362,0.03943077132204884,True
20000,0.03999999999996362,0.04230304014006886,True
20000,0.03999999999996362,0.08211192662781086,True
20000,0.03999999999996362,0.04056953983703607,True
20000,0.03999999999996362,0.06812300590045457,True
20000,0.03999999999996362,0.04151165476961603,True
