ARCFILE,Object,RA,DEC,Filter,ABMAGLIM,Wavelength,SNR,R (&lambda;/&delta;&lambda;),Product category,Instrument,Date Obs,Exptime,Collection,Product version,Run/Program ID,ORIGFILE,REFERENC
ADP.2014-10-06T10:04:34.643,GJ-317,130.244271,-23.45525,,,378.125..691.234,8.9,115000,SCIENCE.SPECTRUM,HARPS,2013-05-08T00:54:06.573,599.99,HARPS,1,191.C-0505(A),HARPS.2013-05-08T00:54:06.572_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2016-12-13T01:02:00.090,GJ317,130.244289,-23.45209,,,378.207..691.328,18.4,115000,SCIENCE.SPECTRUM,HARPS,2016-12-12T06:56:54.323,900.0,HARPS,1,198.C-0838(A),HARPS.2016-12-12T06:56:54.324_s1d_A_DRS_HARPS_3.8_ESOSDP.fits,
ADP.2014-10-07T08:35:19.497,GJ-317,130.244306,-23.45265,,,378.180..691.318,14.5,115000,SCIENCE.SPECTRUM,HARPS,2014-01-04T06:50:16.550,1200.0,HARPS,1,191.C-0505(A),HARPS.2014-01-04T06:50:16.551_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2018-06-07T01:02:17.437,GJ317,130.244307,-23.45101,,,378.159..691.233,9.4,115000,SCIENCE.SPECTRUM,HARPS,2018-06-05T22:32:52.446,900.0,HARPS,1,198.C-0838(A),HARPS.2018-06-05T22:32:52.448_s1d_A_DRS_HARPS_3.8_ESOSDP.fits,
ADP.2016-12-14T01:02:23.129,GJ317,130.244383,-23.45172,,,378.208..691.327,19.4,115000,SCIENCE.SPECTRUM,HARPS,2016-12-13T07:28:21.736,900.0,HARPS,1,198.C-0838(A),HARPS.2016-12-13T07:28:21.738_s1d_A_DRS_HARPS_3.8_ESOSDP.fits,
ADP.2014-10-06T10:05:52.307,GJ-317,130.244385,-23.4527,,,378.177..691.322,12.6,115000,SCIENCE.SPECTRUM,HARPS,2013-12-30T07:54:57.160,900.0,HARPS,1,191.C-0505(A),HARPS.2013-12-30T07:54:57.159_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2018-06-05T01:02:09.220,GJ317,130.244402,-23.45059,,,378.157..691.233,13.9,115000,SCIENCE.SPECTRUM,HARPS,2018-06-03T22:32:49.836,900.0,HARPS,1,198.C-0838(A),HARPS.2018-06-03T22:32:49.836_s1d_A_DRS_HARPS_3.8_ESOSDP.fits,
ADP.2014-10-06T10:04:52.263,GJ-317,130.244417,-23.45194,,,378.130..691.234,6.3,115000,SCIENCE.SPECTRUM,HARPS,2013-05-05T23:40:40.233,600.0,HARPS,1,191.C-0505(A),HARPS.2013-05-05T23:40:40.234_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2016-12-09T01:03:12.487,GJ317,130.244423,-23.45195,,,378.212..691.329,15.3,115000,SCIENCE.SPECTRUM,HARPS,2016-12-08T06:59:14.686,900.0,HARPS,1,198.C-0838(A),HARPS.2016-12-08T06:59:14.685_s1d_A_DRS_HARPS_3.8_ESOSDP.fits,
ADP.2017-12-06T01:01:36.501,GJ317,130.244436,-23.45151,,,378.214..691.331,11.9,115000,SCIENCE.SPECTRUM,HARPS,2017-12-05T06:56:40.516,900.0,HARPS,1,198.C-0838(A),HARPS.2017-12-05T06:56:40.517_s1d_A_DRS_HARPS_3.8_ESOSDP.fits,
ADP.2014-10-07T08:35:50.380,GJ-317,130.244441,-23.45495,,,378.177..691.316,12.8,115000,SCIENCE.SPECTRUM,HARPS,2014-01-08T08:19:14.363,1200.0,HARPS,1,191.C-0505(A),HARPS.2014-01-08T08:19:14.364_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-10-06T10:06:15.540,GJ-317,130.244464,-23.45379,,,378.178..691.324,11.5,115000,SCIENCE.SPECTRUM,HARPS,2013-12-30T03:34:35.236,900.0,HARPS,1,191.C-0505(A),HARPS.2013-12-30T03:34:35.237_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2018-05-20T01:01:59.077,GJ317,130.244482,-23.45078,,,378.152..691.229,11.7,115000,SCIENCE.SPECTRUM,HARPS,2018-05-18T23:28:11.386,900.0,HARPS,1,198.C-0838(A),HARPS.2018-05-18T23:28:11.385_s1d_A_DRS_HARPS_3.8_ESOSDP.fits,
ADP.2014-10-07T08:34:16.307,GJ-317,130.244516,-23.45484,,,378.174..691.316,12.8,115000,SCIENCE.SPECTRUM,HARPS,2014-01-08T02:11:59.503,1200.0,HARPS,1,191.C-0505(A),HARPS.2014-01-08T02:11:59.504_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2018-01-06T01:01:40.493,GJ317,130.244519,-23.45057,,,378.201..691.313,14.1,115000,SCIENCE.SPECTRUM,HARPS,2018-01-05T07:39:39.796,900.0,HARPS,1,198.C-0838(A),HARPS.2018-01-05T07:39:39.795_s1d_A_DRS_HARPS_3.8_ESOSDP.fits,
ADP.2018-01-10T01:01:39.005,GJ317,130.244531,-23.45081,,,378.197..691.309,7.4,115000,SCIENCE.SPECTRUM,HARPS,2018-01-09T07:33:30.296,900.0,HARPS,1,198.C-0838(A),HARPS.2018-01-09T07:33:30.297_s1d_A_DRS_HARPS_3.8_ESOSDP.fits,
ADP.2017-02-15T01:01:59.782,GJ317,130.244559,-23.45151,,,378.183..691.278,11.9,115000,SCIENCE.SPECTRUM,HARPS,2017-02-14T02:38:04.363,900.0,HARPS,1,198.C-0838(A),HARPS.2017-02-14T02:38:04.362_s1d_A_DRS_HARPS_3.8_ESOSDP.fits,
ADP.2017-12-25T01:01:36.005,GJ317,130.244586,-23.45135,,,378.206..691.321,7.3,115000,SCIENCE.SPECTRUM,HARPS,2017-12-24T05:49:05.726,900.0,HARPS,1,198.C-0838(A),HARPS.2017-12-24T05:49:05.726_s1d_A_DRS_HARPS_3.8_ESOSDP.fits,
ADP.2014-10-07T08:35:01.430,GJ-317,130.244612,-23.45416,,,378.178..691.319,9.7,115000,SCIENCE.SPECTRUM,HARPS,2014-01-04T02:40:36.640,1200.0,HARPS,1,191.C-0505(A),HARPS.2014-01-04T02:40:36.639_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2018-06-04T01:03:07.045,GJ317,130.244641,-23.45062,,,378.155..691.232,5.0,115000,SCIENCE.SPECTRUM,HARPS,2018-06-02T22:40:04.223,900.0,HARPS,1,198.C-0838(A),HARPS.2018-06-02T22:40:04.222_s1d_A_DRS_HARPS_3.8_ESOSDP.fits,
ADP.2018-06-08T01:02:33.245,GJ317,130.244643,-23.45194,,,378.157..691.234,2.3,115000,SCIENCE.SPECTRUM,HARPS,2018-06-06T22:51:08.740,900.0,HARPS,1,198.C-0838(A),HARPS.2018-06-06T22:51:08.741_s1d_A_DRS_HARPS_3.8_ESOSDP.fits,
ADP.2017-12-24T01:01:47.502,GJ317,130.244656,-23.45187,,,378.207..691.322,17.7,115000,SCIENCE.SPECTRUM,HARPS,2017-12-23T05:28:14.456,900.0,HARPS,1,198.C-0838(A),HARPS.2017-12-23T05:28:14.458_s1d_A_DRS_HARPS_3.8_ESOSDP.fits,
ADP.2014-10-07T08:34:09.197,GJ-317,130.244678,-23.45297,,,378.176..691.318,13.2,115000,SCIENCE.SPECTRUM,HARPS,2014-01-04T07:41:44.830,1200.0,HARPS,1,191.C-0505(A),HARPS.2014-01-04T07:41:44.829_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2018-03-26T01:02:07.429,GJ317,130.244786,-23.45303,,,378.165..691.245,14.5,115000,SCIENCE.SPECTRUM,HARPS,2018-03-25T04:16:37.850,900.0,HARPS,1,198.C-0838(A),HARPS.2018-03-25T04:16:37.850_s1d_A_DRS_HARPS_3.8_ESOSDP.fits,
ADP.2014-10-07T08:34:08.833,GJ-317,130.244803,-23.45271,,,378.170..691.314,16.2,115000,SCIENCE.SPECTRUM,HARPS,2014-01-10T06:10:44.690,1200.0,HARPS,1,191.C-0505(A),HARPS.2014-01-10T06:10:44.689_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2018-06-10T01:01:58.296,GJ317,130.244863,-23.45207,,,378.162..691.234,13.2,115000,SCIENCE.SPECTRUM,HARPS,2018-06-08T22:46:25.923,900.0,HARPS,1,198.C-0838(A),HARPS.2018-06-08T22:46:25.922_s1d_A_DRS_HARPS_3.8_ESOSDP.fits,
ADP.2018-03-28T01:03:35.992,GJ317,130.244957,-23.44862,,,378.166..691.244,13.7,115000,SCIENCE.SPECTRUM,HARPS,2018-03-27T01:58:12.296,900.0,HARPS,1,198.C-0838(A),HARPS.2018-03-27T01:58:12.297_s1d_A_DRS_HARPS_3.8_ESOSDP.fits,
ADP.2018-01-07T01:02:05.055,GJ317,130.244972,-23.45325,,,378.209..691.312,14.9,115000,SCIENCE.SPECTRUM,HARPS,2018-01-06T08:33:13.186,900.0,HARPS,1,198.C-0838(A),HARPS.2018-01-06T08:33:13.187_s1d_A_DRS_HARPS_3.8_ESOSDP.fits,
ADP.2018-01-01T01:02:17.179,GJ317,130.244991,-23.45021,,,378.206..691.316,14.7,115000,SCIENCE.SPECTRUM,HARPS,2017-12-31T07:32:35.216,900.0,HARPS,1,198.C-0838(A),HARPS.2017-12-31T07:32:35.217_s1d_A_DRS_HARPS_3.8_ESOSDP.fits,
ADP.2014-10-07T08:35:07.550,GJ-317,130.245034,-23.45349,,,378.175..691.321,12.7,115000,SCIENCE.SPECTRUM,HARPS,2014-01-01T05:22:45.206,1200.0,HARPS,1,191.C-0505(A),HARPS.2014-01-01T05:22:45.206_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-10-07T08:34:24.650,GJ-317,130.245085,-23.45493,,,378.170..691.313,17.1,115000,SCIENCE.SPECTRUM,HARPS,2014-01-10T08:12:27.973,1200.0,HARPS,1,191.C-0505(A),HARPS.2014-01-10T08:12:27.972_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-10-07T08:33:45.323,GJ-317,130.245118,-23.45307,,,378.175..691.320,14.5,115000,SCIENCE.SPECTRUM,HARPS,2014-01-04T05:28:01.300,1200.0,HARPS,1,191.C-0505(A),HARPS.2014-01-04T05:28:01.301_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2017-12-22T01:01:42.248,GJ317,130.245137,-23.45241,,,378.207..691.323,10.1,115000,SCIENCE.SPECTRUM,HARPS,2017-12-21T05:41:58.613,900.0,HARPS,1,198.C-0838(A),HARPS.2017-12-21T05:41:58.613_s1d_A_DRS_HARPS_3.8_ESOSDP.fits,
ADP.2014-10-07T08:34:02.380,GJ-317,130.245139,-23.45412,,,378.174..691.321,13.2,115000,SCIENCE.SPECTRUM,HARPS,2014-01-01T03:29:13.823,1200.0,HARPS,1,191.C-0505(A),HARPS.2014-01-01T03:29:13.823_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2017-12-03T01:01:06.869,GJ317,130.245147,-23.4531,,,378.218..691.332,13.2,115000,SCIENCE.SPECTRUM,HARPS,2017-12-02T06:56:17.390,900.0,HARPS,1,198.C-0838(A),HARPS.2017-12-02T06:56:17.391_s1d_A_DRS_HARPS_3.8_ESOSDP.fits,
ADP.2014-10-06T10:07:04.830,GJ-317,130.24517,-23.45388,,,378.181..691.322,9.5,115000,SCIENCE.SPECTRUM,HARPS,2013-12-31T05:17:51.896,900.0,HARPS,1,191.C-0505(A),HARPS.2013-12-31T05:17:51.896_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-10-06T10:05:33.457,GJ-317,130.245272,-23.45478,,,378.129..691.234,7.4,115000,SCIENCE.SPECTRUM,HARPS,2013-05-16T00:15:39.266,599.99,HARPS,1,191.C-0505(A),HARPS.2013-05-16T00:15:39.266_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2017-03-20T01:01:07.002,GJ317,130.245284,-23.45065,,,378.167..691.249,11.2,115000,SCIENCE.SPECTRUM,HARPS,2017-03-19T02:14:21.953,900.0,HARPS,1,198.C-0838(A),HARPS.2017-03-19T02:14:21.952_s1d_A_DRS_HARPS_3.8_ESOSDP.fits,
ADP.2014-10-07T08:35:18.400,GJ-317,130.245371,-23.45399,,,378.179..691.320,16.5,115000,SCIENCE.SPECTRUM,HARPS,2014-01-02T04:55:07.486,1200.0,HARPS,1,191.C-0505(A),HARPS.2014-01-02T04:55:07.486_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2017-12-29T01:01:18.459,GJ317,130.245593,-23.45195,,,378.206..691.319,14.3,115000,SCIENCE.SPECTRUM,HARPS,2017-12-28T05:16:09.626,900.0,HARPS,1,198.C-0838(A),HARPS.2017-12-28T05:16:09.625_s1d_A_DRS_HARPS_3.8_ESOSDP.fits,
ADP.2014-10-07T08:34:49.850,GJ-317,130.245628,-23.45335,,,378.172..691.316,13.5,115000,SCIENCE.SPECTRUM,HARPS,2014-01-08T04:51:42.676,1200.0,HARPS,1,191.C-0505(A),HARPS.2014-01-08T04:51:42.676_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2017-12-28T01:02:57.327,GJ317,130.245766,-23.45168,,,378.213..691.320,15.3,115000,SCIENCE.SPECTRUM,HARPS,2017-12-27T05:14:50.310,900.0,HARPS,1,198.C-0838(A),HARPS.2017-12-27T05:14:50.311_s1d_A_DRS_HARPS_3.8_ESOSDP.fits,
ADP.2014-10-07T08:34:14.787,GJ-317,130.245957,-23.45388,,,378.177..691.320,14.3,115000,SCIENCE.SPECTRUM,HARPS,2014-01-03T04:45:44.066,1200.0,HARPS,1,191.C-0505(A),HARPS.2014-01-03T04:45:44.067_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2017-12-27T01:01:27.445,GJ317,130.24599,-23.45179,,,378.207..691.320,15.8,115000,SCIENCE.SPECTRUM,HARPS,2017-12-26T05:15:00.380,900.0,HARPS,1,198.C-0838(A),HARPS.2017-12-26T05:15:00.380_s1d_A_DRS_HARPS_3.8_ESOSDP.fits,
ADP.2017-12-31T01:01:29.591,GJ317,130.246187,-23.45167,,,378.204..691.318,19.3,115000,SCIENCE.SPECTRUM,HARPS,2017-12-30T05:10:45.200,900.0,HARPS,1,198.C-0838(A),HARPS.2017-12-30T05:10:45.201_s1d_A_DRS_HARPS_3.8_ESOSDP.fits,
ADP.2017-12-30T01:01:32.557,GJ317,130.246384,-23.45186,,,378.207..691.318,16.8,115000,SCIENCE.SPECTRUM,HARPS,2017-12-29T05:02:38.473,900.0,HARPS,1,198.C-0838(A),HARPS.2017-12-29T05:02:38.474_s1d_A_DRS_HARPS_3.8_ESOSDP.fits,
ADP.2014-09-24T09:44:40.897,GJ317,130.24643,-23.45191,,,378.136..691.252,7.5,115000,SCIENCE.SPECTRUM,HARPS,2010-03-23T01:53:43.203,900.01,HARPS,1,183.C-0437(A),HARPS.2010-03-23T01:53:43.204_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2017-12-31T01:01:29.585,GJ317,130.246529,-23.45198,,,378.204..691.318,16.5,115000,SCIENCE.SPECTRUM,HARPS,2017-12-30T04:55:13.900,900.0,HARPS,1,198.C-0838(A),HARPS.2017-12-30T04:55:13.900_s1d_A_DRS_HARPS_3.8_ESOSDP.fits,
ADP.2014-09-24T09:41:54.517,GJ317,130.24669,-23.45143,,,378.129..691.237,11.4,115000,SCIENCE.SPECTRUM,HARPS,2010-04-22T00:02:11.483,900.01,HARPS,1,183.C-0437(A),HARPS.2010-04-22T00:02:11.483_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-10-07T08:34:14.693,GJ-317,130.246774,-23.454,,,378.180..691.321,12.9,115000,SCIENCE.SPECTRUM,HARPS,2014-01-02T03:31:49.643,1200.0,HARPS,1,191.C-0505(A),HARPS.2014-01-02T03:31:49.642_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-09-24T09:43:50.020,GJ317,130.24683,-23.45131,,,378.133..691.237,15.2,115000,SCIENCE.SPECTRUM,HARPS,2010-04-22T23:42:20.843,900.01,HARPS,1,183.C-0437(A),HARPS.2010-04-22T23:42:20.844_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-10-06T10:07:38.220,GJ-317,130.246855,-23.45435,,,378.179..691.324,8.7,115000,SCIENCE.SPECTRUM,HARPS,2013-12-30T04:44:57.316,900.0,HARPS,1,191.C-0505(A),HARPS.2013-12-30T04:44:57.315_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-10-07T08:35:33.303,GJ-317,130.246867,-23.45389,,,378.171..691.314,13.7,115000,SCIENCE.SPECTRUM,HARPS,2014-01-10T04:28:58.380,1200.0,HARPS,1,191.C-0505(A),HARPS.2014-01-10T04:28:58.380_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-09-24T09:42:40.120,GJ317,130.24752,-23.45161,,,378.143..691.238,14.4,115000,SCIENCE.SPECTRUM,HARPS,2010-04-18T23:59:50.440,900.01,HARPS,1,183.C-0437(A),HARPS.2010-04-18T23:59:50.440_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-09-24T09:44:00.957,GJ317,130.24753,-23.45152,,,378.127..691.237,17.3,115000,SCIENCE.SPECTRUM,HARPS,2010-04-21T00:09:22.893,900.01,HARPS,1,183.C-0437(A),HARPS.2010-04-21T00:09:22.893_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-09-26T16:51:25.520,GJ317,130.247538,-23.45013,,,378.135..691.261,12.8,115000,SCIENCE.SPECTRUM,HARPS,2012-03-10T03:59:47.820,900.0,HARPS,1,183.C-0437(A),HARPS.2012-03-10T03:59:47.819_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-09-24T09:44:10.727,GJ317,130.24757,-23.45155,,,378.133..691.246,16.8,115000,SCIENCE.SPECTRUM,HARPS,2010-04-01T00:28:38.930,900.0,HARPS,1,183.C-0437(A),HARPS.2010-04-01T00:28:38.929_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2016-12-08T01:01:53.044,GJ317,130.247596,-23.45324,,,378.211..691.330,18.1,115000,SCIENCE.SPECTRUM,HARPS,2016-12-07T05:56:46.396,900.0,HARPS,1,198.C-0838(A),HARPS.2016-12-07T05:56:46.398_s1d_A_DRS_HARPS_3.8_ESOSDP.fits,
ADP.2018-02-01T01:01:38.873,GJ317,130.24761,-23.45186,,,378.195..691.291,13.7,115000,SCIENCE.SPECTRUM,HARPS,2018-01-31T01:52:21.150,900.0,HARPS,1,198.C-0838(A),HARPS.2018-01-31T01:52:21.151_s1d_A_DRS_HARPS_3.8_ESOSDP.fits,
ADP.2014-09-26T16:52:09.070,GJ317,130.247719,-23.45081,,,378.166..691.310,10.9,115000,SCIENCE.SPECTRUM,HARPS,2012-01-14T08:03:22.856,900.0,HARPS,1,183.C-0437(A),HARPS.2012-01-14T08:03:22.855_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2017-12-04T01:01:50.194,GJ317,130.247859,-23.45155,,,378.213..691.333,10.7,115000,SCIENCE.SPECTRUM,HARPS,2017-12-03T05:51:17.426,900.0,HARPS,1,198.C-0838(A),HARPS.2017-12-03T05:51:17.428_s1d_A_DRS_HARPS_3.8_ESOSDP.fits,
ADP.2014-09-24T09:44:17.060,GJ317,130.24794,-23.45192,,,378.138..691.250,8.1,115000,SCIENCE.SPECTRUM,HARPS,2010-03-26T01:36:18.576,900.0,HARPS,1,183.C-0437(A),HARPS.2010-03-26T01:36:18.575_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-09-26T16:52:43.943,GJ317,130.248018,-23.44852,,,378.151..691.264,23.0,115000,SCIENCE.SPECTRUM,HARPS,2012-03-06T03:28:15.990,1500.0,HARPS,1,088.C-0662(B),HARPS.2012-03-06T03:28:15.991_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-09-24T09:44:38.563,GJ317,130.24804,-23.45214,,,378.136..691.256,14.3,115000,SCIENCE.SPECTRUM,HARPS,2010-03-17T02:14:06.720,900.0,HARPS,1,183.C-0437(A),HARPS.2010-03-17T02:14:06.720_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-09-24T09:42:33.550,GJ317,130.24808,-23.45124,,,378.132..691.237,16.8,115000,SCIENCE.SPECTRUM,HARPS,2010-04-20T00:14:09.320,900.01,HARPS,1,183.C-0437(A),HARPS.2010-04-20T00:14:09.319_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-09-24T09:44:19.520,GJ317,130.24809,-23.45168,,,378.132..691.253,10.5,115000,SCIENCE.SPECTRUM,HARPS,2010-03-21T01:06:09.460,900.01,HARPS,1,183.C-0437(A),HARPS.2010-03-21T01:06:09.460_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-09-24T09:44:00.790,GJ317,130.24811,-23.45146,,,378.136..691.254,8.9,115000,SCIENCE.SPECTRUM,HARPS,2010-03-20T01:43:25.576,900.01,HARPS,1,183.C-0437(A),HARPS.2010-03-20T01:43:25.576_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-09-24T09:44:11.817,GJ317,130.24812,-23.45229,,,378.132..691.252,14.8,115000,SCIENCE.SPECTRUM,HARPS,2010-03-22T02:25:51.316,900.01,HARPS,1,183.C-0437(A),HARPS.2010-03-22T02:25:51.318_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-09-24T09:42:11.803,GJ317,130.24812,-23.45163,,,378.135..691.251,6.5,115000,SCIENCE.SPECTRUM,HARPS,2010-03-24T01:45:27.380,900.01,HARPS,1,183.C-0437(A),HARPS.2010-03-24T01:45:27.381_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-09-26T16:51:56.547,GJ317,130.248138,-23.44862,,,378.169..691.321,14.7,115000,SCIENCE.SPECTRUM,HARPS,2012-01-01T07:32:37.886,900.0,HARPS,1,183.C-0437(A),HARPS.2012-01-01T07:32:37.887_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-09-24T09:41:43.843,GJ317,130.24818,-23.45201,,,378.128..691.238,4.8,115000,SCIENCE.SPECTRUM,HARPS,2010-04-18T00:54:00.663,900.0,HARPS,1,183.C-0437(A),HARPS.2010-04-18T00:54:00.663_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-09-26T16:51:33.413,GJ317,130.248289,-23.4491,,,378.140..691.262,18.3,115000,SCIENCE.SPECTRUM,HARPS,2012-03-08T04:03:36.920,1500.0,HARPS,1,088.C-0662(B),HARPS.2012-03-08T04:03:36.920_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-09-24T09:44:53.400,GJ317,130.24831,-23.45252,,,378.137..691.248,16.4,115000,SCIENCE.SPECTRUM,HARPS,2010-03-29T01:52:25.396,900.0,HARPS,1,183.C-0437(A),HARPS.2010-03-29T01:52:25.395_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2016-10-22T01:01:37.581,GJ317,130.248497,-23.4531,,,378.213..691.331,17.1,115000,SCIENCE.SPECTRUM,HARPS,2016-10-21T08:27:44.226,900.0,HARPS,1,198.C-0838(A),HARPS.2016-10-21T08:27:44.228_s1d_A_DRS_HARPS_3.8_ESOSDP.fits,
ADP.2014-09-24T09:41:46.353,GJ317,130.24851,-23.45209,,,378.132..691.250,9.7,115000,SCIENCE.SPECTRUM,HARPS,2010-03-25T01:58:49.736,900.0,HARPS,1,183.C-0437(A),HARPS.2010-03-25T01:58:49.737_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-09-24T09:44:55.833,GJ317,130.24856,-23.45437,,,378.155..691.290,11.6,115000,SCIENCE.SPECTRUM,HARPS,2010-02-05T06:45:18.936,900.0,HARPS,1,183.C-0437(A),HARPS.2010-02-05T06:45:18.936_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-10-07T08:34:05.357,GJ-317,130.248902,-23.45374,,,378.180..691.320,13.4,115000,SCIENCE.SPECTRUM,HARPS,2014-01-04T04:06:12.433,1200.0,HARPS,1,191.C-0505(A),HARPS.2014-01-04T04:06:12.432_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-10-06T10:06:56.307,GJ-317,130.248982,-23.45369,,,378.178..691.322,9.9,115000,SCIENCE.SPECTRUM,HARPS,2013-12-31T03:50:36.126,900.0,HARPS,1,191.C-0505(A),HARPS.2013-12-31T03:50:36.128_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-10-07T08:34:45.207,GJ-317,130.249014,-23.45397,,,378.174..691.321,13.0,115000,SCIENCE.SPECTRUM,HARPS,2014-01-01T03:49:45.446,1200.0,HARPS,1,191.C-0505(A),HARPS.2014-01-01T03:49:45.448_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-09-24T09:42:09.053,GJ317,130.24993,-23.45494,,,378.152..691.287,12.1,115000,SCIENCE.SPECTRUM,HARPS,2010-02-09T06:26:08.363,900.0,HARPS,1,183.C-0437(A),HARPS.2010-02-09T06:26:08.362_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-09-24T09:42:38.907,GJ317,130.24993,-23.4549,,,378.156..691.292,11.2,115000,SCIENCE.SPECTRUM,HARPS,2010-02-03T06:59:57.750,900.0,HARPS,1,183.C-0437(A),HARPS.2010-02-03T06:59:57.751_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-09-24T09:42:58.133,GJ317,130.25046,-23.4548,,,378.155..691.295,13.7,115000,SCIENCE.SPECTRUM,HARPS,2010-01-31T06:54:09.030,900.0,HARPS,1,183.C-0437(A),HARPS.2010-01-31T06:54:09.031_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-10-01T10:21:57.387,HD78612,137.20364,-10.75799,,,378.123..691.225,80.0,115000,SCIENCE.SPECTRUM,HARPS,2004-05-21T01:13:10.890,371.69,HARPS,1,072.C-0488(E),HARPS.2004-05-21T01:13:10.890_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-10-01T10:22:17.720,HD78612,137.2037,-10.75822,,,378.122..691.227,117.1,115000,SCIENCE.SPECTRUM,HARPS,2004-05-31T00:36:26.076,420.4,HARPS,1,072.C-0488(E),HARPS.2004-05-31T00:36:26.077_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-10-01T10:20:53.303,HD78612,137.20421,-10.75834,,,378.121..691.228,138.9,115000,SCIENCE.SPECTRUM,HARPS,2004-06-02T23:46:24.216,590.3,HARPS,1,072.C-0488(E),HARPS.2004-06-02T23:46:24.216_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-10-01T10:20:08.007,HD78612,137.20488,-10.75857,,,378.120..691.228,95.1,115000,SCIENCE.SPECTRUM,HARPS,2004-06-01T23:37:38.623,723.5,HARPS,1,072.C-0488(E),HARPS.2004-06-01T23:37:38.622_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-09-26T16:53:21.813,HD78612,137.204958,-10.75931,,,378.117..691.224,147.2,115000,SCIENCE.SPECTRUM,HARPS,2012-05-13T00:49:22.640,899.99,HARPS,1,183.C-0972(A),HARPS.2012-05-13T00:49:22.640_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-09-26T16:54:07.827,HD78612,137.20519,-10.75696,,,378.117..691.225,176.5,115000,SCIENCE.SPECTRUM,HARPS,2012-05-14T23:44:05.646,900.0,HARPS,1,183.C-0972(A),HARPS.2012-05-14T23:44:05.645_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
